Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,id,total_queries_count,ts_submit,ts_submit_dt,elapsed_time,scaled_elapsed_time,ts_submit_dt2
2894,100,5,-1094351535709215943,401,1171787156716,2007-02-18 08:25:56.716,151 days 09:48:02,0 days 01:08:16.272217471,2006-09-19 23:46:10.988217471
2895,2,23,375655073117049290,25,1171804164716,2007-02-18 13:09:24.716,151 days 14:31:30,0 days 01:08:21.597939184,2006-09-19 23:46:16.313939184
2896,43,2,5923854698426170057,44,1171857783716,2007-02-19 04:03:03.716,152 days 05:25:09,0 days 01:08:38.387677692,2006-09-19 23:46:33.103677692
2897,10,5,8278654757826651587,41,1171858036716,2007-02-19 04:07:16.716,152 days 05:29:22,0 days 01:08:38.466899682,2006-09-19 23:46:33.182899682
2898,4,3,8682664372484602067,16,1171858489716,2007-02-19 04:14:49.716,152 days 05:36:55,0 days 01:08:38.608747749,2006-09-19 23:46:33.324747749
2899,20,5,-6521357052717884222,81,1171858830716,2007-02-19 04:20:30.716,152 days 05:42:36,0 days 01:08:38.715525213,2006-09-19 23:46:33.431525213
2900,20,5,-2998888183900644662,81,1171861486716,2007-02-19 05:04:46.716,152 days 06:26:52,0 days 01:08:39.547199535,2006-09-19 23:46:34.263199535
2901,17,2,65461127926748956,18,1171933502716,2007-02-20 01:05:02.716,153 days 02:27:08,0 days 01:09:02.097597872,2006-09-19 23:46:56.813597872
2902,17,2,828119165521326869,27,1171957450716,2007-02-20 07:44:10.716,153 days 09:06:16,0 days 01:09:09.596444508,2006-09-19 23:47:04.312444508
2903,101,1,-6019208991223128698,160,1171997627716,2007-02-20 18:53:47.716,153 days 20:15:53,0 days 01:09:22.177084282,2006-09-19 23:47:16.893084282
2904,106,1,-7868044557585511842,149,1172000393716,2007-02-20 19:39:53.716,153 days 21:01:59,0 days 01:09:23.043202948,2006-09-19 23:47:17.759202948
2905,107,1,3747772375309166095,155,1172003404716,2007-02-20 20:30:04.716,153 days 21:52:10,0 days 01:09:23.986038559,2006-09-19 23:47:18.702038559
2906,100,2,-1866628940668588914,183,1172005747716,2007-02-20 21:09:07.716,153 days 22:31:13,0 days 01:09:24.719703068,2006-09-19 23:47:19.435703068
2907,28,1,7221294857642333947,28,1172007439716,2007-02-20 21:37:19.716,153 days 22:59:25,0 days 01:09:25.249519692,2006-09-19 23:47:19.965519692
2908,100,2,728044517848045936,160,1172018258716,2007-02-21 00:37:38.716,154 days 01:59:44,0 days 01:09:28.637277407,2006-09-19 23:47:23.353277407
2909,9,1,2062485744648936928,9,1172020135716,2007-02-21 01:08:55.716,154 days 02:31:01,0 days 01:09:29.225023154,2006-09-19 23:47:23.941023154
2910,2,1,2802030144839550477,2,1172020818716,2007-02-21 01:20:18.716,154 days 02:42:24,0 days 01:09:29.438891212,2006-09-19 23:47:24.154891212
2911,2,1,-4561051436611095627,2,1172025787716,2007-02-21 02:43:07.716,154 days 04:05:13,0 days 01:09:30.994836131,2006-09-19 23:47:25.710836131
2912,8,1,-3933525627816231244,8,1172092559716,2007-02-21 21:15:59.716,154 days 22:38:05,0 days 01:09:51.903178690,2006-09-19 23:47:46.619178690
2913,64,1,-8181667760643216137,64,1172106771716,2007-02-22 01:12:51.716,155 days 02:34:57,0 days 01:09:56.353387827,2006-09-19 23:47:51.069387827
2914,8,6,-4065570261163989708,13,1172177926716,2007-02-22 20:58:46.716,155 days 22:20:52,0 days 01:10:18.634180896,2006-09-19 23:48:13.350180896
2915,2,2,833343830038092905,4,1172194413716,2007-02-23 01:33:33.716,156 days 02:55:39,0 days 01:10:23.796761675,2006-09-19 23:48:18.512761675
2916,161,8,27710779435813084,965,1172195142716,2007-02-23 01:45:42.716,156 days 03:07:48,0 days 01:10:24.025033731,2006-09-19 23:48:18.741033731
2917,148,6,-1783248514095880451,672,1172209361716,2007-02-23 05:42:41.716,156 days 07:04:47,0 days 01:10:28.477434780,2006-09-19 23:48:23.193434780
2918,157,6,-2578705095435700622,609,1172223630716,2007-02-23 09:40:30.716,156 days 11:02:36,0 days 01:10:32.945492348,2006-09-19 23:48:27.661492348
2919,8,6,1143221474635449258,13,1172779309716,2007-03-01 20:01:49.716,162 days 21:23:55,0 days 01:13:26.945475648,2006-09-19 23:51:21.661475648
2920,1,1,-2312017910838139368,1,1172780882716,2007-03-01 20:28:02.716,162 days 21:50:08,0 days 01:13:27.438029755,2006-09-19 23:51:22.154029755
2921,1,1,1055163081523304801,1,1172781089716,2007-03-01 20:31:29.716,162 days 21:53:35,0 days 01:13:27.502847746,2006-09-19 23:51:22.218847746
2922,1,1,-1091491021897457203,1,1172781598716,2007-03-01 20:39:58.716,162 days 22:02:04,0 days 01:13:27.662231116,2006-09-19 23:51:22.378231116
2923,1,1,100986486926708340,1,1172782379716,2007-03-01 20:52:59.716,162 days 22:15:05,0 days 01:13:27.906785953,2006-09-19 23:51:22.622785953
2924,8,6,3044914078020887780,13,1172782547716,2007-03-01 20:55:47.716,162 days 22:17:53,0 days 01:13:27.959391859,2006-09-19 23:51:22.675391859
2925,1,1,-301850665608651532,1,1172783329716,2007-03-01 21:08:49.716,162 days 22:30:55,0 days 01:13:28.204259825,2006-09-19 23:51:22.920259825
2926,2,2,-4901472656825088297,3,1172788136716,2007-03-01 22:28:56.716,162 days 23:51:02,0 days 01:13:29.709477621,2006-09-19 23:51:24.425477621
2927,2,3,4201057503077458943,4,1172788759716,2007-03-01 22:39:19.716,163 days 00:01:25,0 days 01:13:29.904557856,2006-09-19 23:51:24.620557856
2928,1,1,-3540446228123982788,1,1172789361716,2007-03-01 22:49:21.716,163 days 00:11:27,0 days 01:13:30.093062352,2006-09-19 23:51:24.809062352
2929,1,1,-1475323406498178311,1,1172790405716,2007-03-01 23:06:45.716,163 days 00:28:51,0 days 01:13:30.419970482,2006-09-19 23:51:25.135970482
2930,2,1,977324959407395075,3,1172790701716,2007-03-01 23:11:41.716,163 days 00:33:47,0 days 01:13:30.512657078,2006-09-19 23:51:25.228657078
2931,1,1,-7437825765335444190,1,1172790993716,2007-03-01 23:16:33.716,163 days 00:38:39,0 days 01:13:30.604091152,2006-09-19 23:51:25.320091152
2932,1,1,-6218744523629745660,1,1172792620716,2007-03-01 23:43:40.716,163 days 01:05:46,0 days 01:13:31.113554301,2006-09-19 23:51:25.829554301
2933,1,1,-4934969373068543798,1,1172792922716,2007-03-01 23:48:42.716,163 days 01:10:48,0 days 01:13:31.208119679,2006-09-19 23:51:25.924119679
2934,1,1,7381703699209234355,1,1172793550716,2007-03-01 23:59:10.716,163 days 01:21:16,0 days 01:13:31.404765566,2006-09-19 23:51:26.120765566
2935,8,6,-6682561473739543961,13,1172793581716,2007-03-01 23:59:41.716,163 days 01:21:47,0 days 01:13:31.414472608,2006-09-19 23:51:26.130472608
2936,2,3,-2303088700993656596,4,1172793966716,2007-03-02 00:06:06.716,163 days 01:28:12,0 days 01:13:31.535027809,2006-09-19 23:51:26.251027809
2937,2,3,4113782307092426225,4,1172794699716,2007-03-02 00:18:19.716,163 days 01:40:25,0 days 01:13:31.764552387,2006-09-19 23:51:26.480552387
2938,1,1,-1512941174233473873,1,1172795217716,2007-03-02 00:26:57.716,163 days 01:49:03,0 days 01:13:31.926753930,2006-09-19 23:51:26.642753930
2939,2,1,2756697091920792335,3,1172795699716,2007-03-02 00:34:59.716,163 days 01:57:05,0 days 01:13:32.077682779,2006-09-19 23:51:26.793682779
2940,1,1,6971852320964659357,1,1172801569716,2007-03-02 02:12:49.716,163 days 03:34:55,0 days 01:13:33.915758182,2006-09-19 23:51:28.631758182
2941,2,3,-1822071227267898992,4,1172802061716,2007-03-02 02:21:01.716,163 days 03:43:07,0 days 01:13:34.069818335,2006-09-19 23:51:28.785818335
2942,2,1,-4600050545757489674,3,1172804001716,2007-03-02 02:53:21.716,163 days 04:15:27,0 days 01:13:34.677291296,2006-09-19 23:51:29.393291296
2943,2,1,-3570364421212905064,3,1172804110716,2007-03-02 02:55:10.716,163 days 04:17:16,0 days 01:13:34.711422509,2006-09-19 23:51:29.427422509
2944,8,1,-526855905378231758,8,1172873117716,2007-03-02 22:05:17.716,163 days 23:27:23,0 days 01:13:56.319611495,2006-09-19 23:51:51.035611495
2945,2,3,3755916484505664609,4,1172876700716,2007-03-02 23:05:00.716,164 days 00:27:06,0 days 01:13:57.441557691,2006-09-19 23:51:52.157557691
2946,8,1,-698405190301477886,8,1172877316716,2007-03-02 23:15:16.716,164 days 00:37:22,0 days 01:13:57.634446013,2006-09-19 23:51:52.350446013
2947,8,1,1750187726727149429,8,1172877898716,2007-03-02 23:24:58.716,164 days 00:47:04,0 days 01:13:57.816687901,2006-09-19 23:51:52.532687901
2948,2,3,3245166807722629466,4,1172879148716,2007-03-02 23:45:48.716,164 days 01:07:54,0 days 01:13:58.208100892,2006-09-19 23:51:52.924100892
2949,8,1,4658083407446602131,8,1172879455716,2007-03-02 23:50:55.716,164 days 01:13:01,0 days 01:13:58.304231922,2006-09-19 23:51:53.020231922
2950,8,6,-7942944122880366845,13,1172879752716,2007-03-02 23:55:52.716,164 days 01:17:58,0 days 01:13:58.397231648,2006-09-19 23:51:53.113231648
2951,8,10,-1991002047700045706,17,1172880720716,2007-03-03 00:12:00.716,164 days 01:34:06,0 days 01:13:58.700341868,2006-09-19 23:51:53.416341868
2952,1,2,-7105011133791109294,2,1172880896716,2007-03-03 00:14:56.716,164 days 01:37:02,0 days 01:13:58.755452817,2006-09-19 23:51:53.471452817
2953,8,30,607982493238488719,37,1172881147716,2007-03-03 00:19:07.716,164 days 01:41:13,0 days 01:13:58.834048546,2006-09-19 23:51:53.550048546
2954,1,2,-589489048002263253,2,1172882000716,2007-03-03 00:33:20.716,164 days 01:55:26,0 days 01:13:59.101148771,2006-09-19 23:51:53.817148771
2955,34,3,-995215502790318670,36,1172882292716,2007-03-03 00:38:12.716,164 days 02:00:18,0 days 01:13:59.192582845,2006-09-19 23:51:53.908582845
2956,1,2,-1720262263914484282,2,1172882389716,2007-03-03 00:39:49.716,164 days 02:01:55,0 days 01:13:59.222956493,2006-09-19 23:51:53.938956493
2957,1,2,3265482020741154484,2,1172882732716,2007-03-03 00:45:32.716,164 days 02:07:38,0 days 01:13:59.330360218,2006-09-19 23:51:54.046360218
2958,2,3,714145577138733460,4,1172882960716,2007-03-03 00:49:20.716,164 days 02:11:26,0 days 01:13:59.401753947,2006-09-19 23:51:54.117753947
2959,2,3,4724002100858190407,4,1172883543716,2007-03-03 00:59:03.716,164 days 02:21:09,0 days 01:13:59.584308966,2006-09-19 23:51:54.300308966
2960,2,3,3673413517575751230,4,1172883852716,2007-03-03 01:04:12.716,164 days 02:26:18,0 days 01:13:59.681066257,2006-09-19 23:51:54.397066257
2961,34,3,-6902629052553857785,36,1172884036716,2007-03-03 01:07:16.716,164 days 02:29:22,0 days 01:13:59.738682249,2006-09-19 23:51:54.454682249
2962,34,3,3263532711715400428,36,1172884914716,2007-03-03 01:21:54.716,164 days 02:44:00,0 days 01:14:00.013610734,2006-09-19 23:51:54.729610734
2963,8,6,-8346698837127151030,13,1172885693716,2007-03-03 01:34:53.716,164 days 02:56:59,0 days 01:14:00.257539310,2006-09-19 23:51:54.973539310
2964,99,2,5556817626173333734,100,1172886283716,2007-03-03 01:44:43.716,164 days 03:06:49,0 days 01:14:00.442286241,2006-09-19 23:51:55.158286241
2965,8,6,-3723253366351415396,13,1172886724716,2007-03-03 01:52:04.716,164 days 03:14:10,0 days 01:14:00.580376744,2006-09-19 23:51:55.296376744
2966,34,6,-1600497518161014705,39,1172886889716,2007-03-03 01:54:49.716,164 days 03:16:55,0 days 01:14:00.632043259,2006-09-19 23:51:55.348043259
2967,34,3,3495125653675913321,36,1172887787716,2007-03-03 02:09:47.716,164 days 03:31:53,0 days 01:14:00.913234351,2006-09-19 23:51:55.629234351
2968,99,3,8720410043653756116,101,1173126661716,2007-03-05 20:31:01.716,166 days 21:53:07,0 days 01:15:15.711943697,2006-09-19 23:53:10.427943697
2969,1,1,-2120135439256874909,1,1173147155716,2007-03-06 02:12:35.716,167 days 03:34:41,0 days 01:15:22.129237958,2006-09-19 23:53:16.845237958
2970,32,1,1874753596686513028,33,1173147285716,2007-03-06 02:14:45.716,167 days 03:36:51,0 days 01:15:22.169944909,2006-09-19 23:53:16.885944909
2971,34,3,-2688787115941099218,36,1173293814716,2007-03-07 18:56:54.716,168 days 20:19:00,0 days 01:16:08.052628172,2006-09-19 23:54:02.768628172
2972,66,3,4107209667113499560,68,1173295261716,2007-03-07 19:21:01.716,168 days 20:43:07,0 days 01:16:08.505727850,2006-09-19 23:54:03.221727850
2973,3,1,-2599301453552501019,3,1173320321716,2007-03-08 02:18:41.716,169 days 03:40:47,0 days 01:16:16.352775483,2006-09-19 23:54:11.068775483
2974,3,1,7504584072392359465,3,1173321389716,2007-03-08 02:36:29.716,169 days 03:58:35,0 days 01:16:16.687198742,2006-09-19 23:54:11.403198742
2975,3,1,8346787510565344417,3,1173321731716,2007-03-08 02:42:11.716,169 days 04:04:17,0 days 01:16:16.794289336,2006-09-19 23:54:11.510289336
2976,3,1,-5238337455515763602,3,1173321883716,2007-03-08 02:44:43.716,169 days 04:06:49,0 days 01:16:16.841885156,2006-09-19 23:54:11.557885156
2977,3,1,-8056739015625243733,3,1173322092716,2007-03-08 02:48:12.716,169 days 04:10:18,0 days 01:16:16.907329408,2006-09-19 23:54:11.623329408
2978,3,1,-6976110382156355316,3,1173322296716,2007-03-08 02:51:36.716,169 days 04:13:42,0 days 01:16:16.971208008,2006-09-19 23:54:11.687208008
2979,3,1,552586203840781706,3,1173322366716,2007-03-08 02:52:46.716,169 days 04:14:52,0 days 01:16:16.993127135,2006-09-19 23:54:11.709127135
2980,3,1,2416341003725927608,3,1173323754716,2007-03-08 03:15:54.716,169 days 04:38:00,0 days 01:16:17.427752120,2006-09-19 23:54:12.143752120
2981,3,1,-6393420347376636872,3,1173324056716,2007-03-08 03:20:56.716,169 days 04:43:02,0 days 01:16:17.522317498,2006-09-19 23:54:12.238317498
2982,3,1,-8267629825446192384,3,1173324260716,2007-03-08 03:24:20.716,169 days 04:46:26,0 days 01:16:17.586196098,2006-09-19 23:54:12.302196098
2983,3,1,-4119262193119929101,3,1173324466716,2007-03-08 03:27:46.716,169 days 04:49:52,0 days 01:16:17.650700959,2006-09-19 23:54:12.366700959
2984,3,1,-911502463693717430,3,1173324609716,2007-03-08 03:30:09.716,169 days 04:52:15,0 days 01:16:17.695478605,2006-09-19 23:54:12.411478605
2985,3,1,-1152363655040502362,3,1173324866716,2007-03-08 03:34:26.716,169 days 04:56:32,0 days 01:16:17.775953116,2006-09-19 23:54:12.491953116
2986,99,3,-6432118104868857570,101,1173325091716,2007-03-08 03:38:11.716,169 days 05:00:17,0 days 01:16:17.846407455,2006-09-19 23:54:12.562407455
2987,3,1,-8978620908746511898,3,1173387735716,2007-03-08 21:02:15.716,169 days 22:24:21,0 days 01:16:37.462147754,2006-09-19 23:54:32.178147754
2988,3,2,-6542096630046810077,6,1173389510716,2007-03-08 21:31:50.716,169 days 22:53:56,0 days 01:16:38.017954200,2006-09-19 23:54:32.733954200
2989,3,2,6154264103666338650,6,1173389803716,2007-03-08 21:36:43.716,169 days 22:58:49,0 days 01:16:38.109701405,2006-09-19 23:54:32.825701405
2990,12,2,4786948929206400998,15,1173396112716,2007-03-08 23:21:52.716,170 days 00:43:58,0 days 01:16:40.085241051,2006-09-19 23:54:34.801241051
2991,12,3,1805610245056504739,24,1173398715716,2007-03-09 00:05:15.716,170 days 01:27:21,0 days 01:16:40.900319462,2006-09-19 23:54:35.616319462
2992,18,3,-6297114788334717181,33,1173399707716,2007-03-09 00:21:47.716,170 days 01:43:53,0 days 01:16:41.210944811,2006-09-19 23:54:35.926944811
2993,18,3,283300742783209460,33,1173408140716,2007-03-09 02:42:20.716,170 days 04:04:26,0 days 01:16:43.851573410,2006-09-19 23:54:38.567573410
2994,18,4,6797869612197175714,36,1173408332716,2007-03-09 02:45:32.716,170 days 04:07:38,0 days 01:16:43.911694445,2006-09-19 23:54:38.627694445
2995,18,3,9185426493922197116,33,1173408732716,2007-03-09 02:52:12.716,170 days 04:14:18,0 days 01:16:44.036946602,2006-09-19 23:54:38.752946602
2996,18,5,183806637646654725,51,1173409030716,2007-03-09 02:57:10.716,170 days 04:19:16,0 days 01:16:44.130259459,2006-09-19 23:54:38.846259459
2997,18,5,-7524625852689528207,51,1173472935716,2007-03-09 20:42:15.716,170 days 22:04:21,0 days 01:17:04.140857184,2006-09-19 23:54:58.856857184
2998,34,3,3801343993235301919,36,1173486114716,2007-03-10 00:21:54.716,171 days 01:44:00,0 days 01:17:08.267602625,2006-09-19 23:55:02.983602625
2999,34,3,8724656406357081768,36,1173486421716,2007-03-10 00:27:01.716,171 days 01:49:07,0 days 01:17:08.363733655,2006-09-19 23:55:03.079733655
3000,34,3,4747317531090088383,36,1173487390716,2007-03-10 00:43:10.716,171 days 02:05:16,0 days 01:17:08.667157005,2006-09-19 23:55:03.383157005
3001,2,3,8912775971822854440,4,1174515187716,2007-03-21 22:13:07.716,182 days 23:35:13,0 days 01:22:30.501634888,2006-09-20 00:00:25.217634888
3002,2,3,214567217592426736,4,1174520612716,2007-03-21 23:43:32.716,183 days 01:05:38,0 days 01:22:32.200367267,2006-09-20 00:00:26.916367267
3003,30,1,-5179315597801330077,30,1174525647716,2007-03-22 01:07:27.716,183 days 02:29:33,0 days 01:22:33.776978792,2006-09-20 00:00:28.492978792
3004,30,1,7008890769855741364,30,1174526123716,2007-03-22 01:15:23.716,183 days 02:37:29,0 days 01:22:33.926028859,2006-09-20 00:00:28.642028859
3005,30,1,2962755726956801010,30,1174526963716,2007-03-22 01:29:23.716,183 days 02:51:29,0 days 01:22:34.189058389,2006-09-20 00:00:28.905058389
3006,30,1,5382275314405262682,30,1174527185716,2007-03-22 01:33:05.716,183 days 02:55:11,0 days 01:22:34.258573336,2006-09-20 00:00:28.974573336
3007,30,1,3465497773001716773,30,1174530389716,2007-03-22 02:26:29.716,183 days 03:48:35,0 days 01:22:35.261843113,2006-09-20 00:00:29.977843113
3008,30,1,1816435107457587168,30,1174598261716,2007-03-22 21:17:41.716,183 days 22:39:47,0 days 01:22:56.514629104,2006-09-20 00:00:51.230629104
3009,30,1,110153391586891375,30,1174598502716,2007-03-22 21:21:42.716,183 days 22:43:48,0 days 01:22:56.590093528,2006-09-20 00:00:51.306093528
3010,30,1,-2029137048869986625,30,1174598765716,2007-03-22 21:26:05.716,183 days 22:48:11,0 days 01:22:56.672446821,2006-09-20 00:00:51.388446821
3011,34,3,1058168436519856094,36,1174599166716,2007-03-22 21:32:46.716,183 days 22:54:52,0 days 01:22:56.798012109,2006-09-20 00:00:51.514012109
3012,34,3,6779094282981718816,36,1174605849716,2007-03-22 23:24:09.716,184 days 00:46:15,0 days 01:22:58.890662521,2006-09-20 00:00:53.606662521
3013,2,3,-2692408946303674892,4,1174613063716,2007-03-23 01:24:23.716,184 days 02:46:29,0 days 01:23:01.149585171,2006-09-20 00:00:55.865585171
3014,107,2,8123702201814644730,108,1174613284716,2007-03-23 01:28:04.716,184 days 02:50:10,0 days 01:23:01.218786988,2006-09-20 00:00:55.934786988
3015,1,3,-779296968836672119,3,1174616769716,2007-03-23 02:26:09.716,184 days 03:48:15,0 days 01:23:02.310046405,2006-09-20 00:00:57.026046405
3016,34,3,-6274907629468810158,36,1174617914716,2007-03-23 02:45:14.716,184 days 04:07:20,0 days 01:23:02.668580705,2006-09-20 00:00:57.384580705
3017,12,3,1786063429071882421,14,1174617999716,2007-03-23 02:46:39.716,184 days 04:08:45,0 days 01:23:02.695196788,2006-09-20 00:00:57.411196788
3018,6,3,-1024455659624870271,8,1174676593716,2007-03-23 19:03:13.716,184 days 20:25:19,0 days 01:23:21.042758998,2006-09-20 00:01:15.758758998
3019,34,3,55457228846176944,36,1175126330716,2007-03-28 23:58:50.716,190 days 01:20:56,0 days 01:25:41.869082270,2006-09-20 00:03:36.585082270
3020,34,3,-325532648905702953,36,1175126836716,2007-03-29 00:07:16.716,190 days 01:29:22,0 days 01:25:42.027526249,2006-09-20 00:03:36.743526249
3021,1,1,6748515101798505925,1,1176254492716,2007-04-11 01:21:32.716,203 days 02:43:38,0 days 01:31:35.130891983,2006-09-20 00:09:29.846891983
3022,86,2,7012498962567437269,87,1176340626716,2007-04-12 01:17:06.716,204 days 02:39:12,0 days 01:32:02.102065199,2006-09-20 00:09:56.818065199
3023,86,3,-788377150775278918,88,1176343368716,2007-04-12 02:02:48.716,204 days 03:24:54,0 days 01:32:02.960668735,2006-09-20 00:09:57.676668735
3024,88,3,9143718235945985341,90,1176400252716,2007-04-12 17:50:52.716,204 days 19:12:58,0 days 01:32:20.772777974,2006-09-20 00:10:15.488777974
3025,1,3,-1976824001188780982,3,1176844250716,2007-04-17 21:10:50.716,209 days 22:32:56,0 days 01:34:39.802045924,2006-09-20 00:12:34.518045924
3026,1,3,6460400699274156883,3,1176849037716,2007-04-17 22:30:37.716,209 days 23:52:43,0 days 01:34:41.301001112,2006-09-20 00:12:36.017001112
3027,327,2,7158856772457116378,328,1176849717716,2007-04-17 22:41:57.716,210 days 00:04:03,0 days 01:34:41.513929779,2006-09-20 00:12:36.229929779
3028,299,2,-2590688864766149540,300,1176855463716,2007-04-18 00:17:43.716,210 days 01:39:49,0 days 01:34:43.313177014,2006-09-20 00:12:38.029177014
3029,7,3,-838629323082683495,9,1176942855716,2007-04-19 00:34:15.716,211 days 01:56:21,0 days 01:35:10.678268263,2006-09-20 00:13:05.394268263
